Date,CPI,Unemployment Rate,10-year Treasury
2016-09-23,1.5569280821473674,4.926666666666667,1.62
2016-09-24,1.5633144894008577,4.923333333333334,1.62
2016-09-25,1.569700896654348,4.92,1.59
2016-09-26,1.5760873039078382,4.916666666666667,1.59
2016-09-27,1.5824737111613287,4.913333333333334,1.56
2016-09-28,1.588860118414819,4.91,1.57
2016-09-29,1.5952465256683093,4.906666666666667,1.56
2016-09-30,1.6016329329217998,4.903333333333333,1.6
2016-10-01,1.60801934017529,4.9,1.6
2016-10-02,1.610054132480428,4.893548387096774,1.63
2016-10-03,1.612088924785566,4.887096774193549,1.63
2016-10-04,1.6141237170907041,4.880645161290323,1.69
2016-10-05,1.6161585093958424,4.8741935483870975,1.72
2016-10-06,1.6181933017009804,4.867741935483871,1.75
2016-10-07,1.6202280940061184,4.861290322580645,1.73
2016-10-08,1.6222628863112565,4.85483870967742,1.73
2016-10-09,1.6242976786163945,4.848387096774194,1.75
2016-10-10,1.6263324709215325,4.841935483870968,1.75
2016-10-11,1.6283672632266706,4.835483870967742,1.77
2016-10-12,1.6304020555318086,4.829032258064516,1.79
2016-10-13,1.6324368478369469,4.822580645161291,1.75
2016-10-14,1.634471640142085,4.816129032258065,1.8
2016-10-15,1.636506432447223,4.809677419354839,1.8
2016-10-16,1.638541224752361,4.803225806451613,1.77
2016-10-17,1.640576017057499,4.796774193548387,1.77
2016-10-18,1.642610809362637,4.790322580645162,1.75
2016-10-19,1.644645601667775,4.783870967741936,1.76
2016-10-20,1.646680393972913,4.77741935483871,1.76
2016-10-21,1.6487151862780514,4.770967741935484,1.74
2016-10-22,1.6507499785831894,4.764516129032258,1.74
2016-10-23,1.6527847708883274,4.758064516129032,1.77
2016-10-24,1.6548195631934655,4.751612903225807,1.77
2016-10-25,1.6568543554986035,4.745161290322581,1.77
2016-10-26,1.6588891478037415,4.738709677419355,1.79
2016-10-27,1.6609239401088796,4.732258064516129,1.85
2016-10-28,1.6629587324140176,4.725806451612903,1.86
2016-10-29,1.6649935247191558,4.719354838709678,1.86
2016-10-30,1.6670283170242939,4.712903225806452,1.84
2016-10-31,1.669063109329432,4.706451612903226,1.84
2016-11-01,1.67109790163457,4.7,1.83
2016-11-02,1.684267740855938,4.7,1.81
2016-11-03,1.697437580077306,4.7,1.82
2016-11-04,1.710607419298674,4.7,1.79
2016-11-05,1.723777258520042,4.7,1.79
2016-11-06,1.7369470977414099,4.7,1.83
2016-11-07,1.750116936962778,4.7,1.83
2016-11-08,1.763286776184146,4.7,1.88
2016-11-09,1.776456615405514,4.7,2.07
2016-11-10,1.789626454626882,4.7,2.15
2016-11-11,1.80279629384825,4.7,2.19
2016-11-12,1.815966133069618,4.7,2.19
2016-11-13,1.829135972290986,4.7,2.23
2016-11-14,1.842305811512354,4.7,2.23
2016-11-15,1.855475650733722,4.7,2.23
2016-11-16,1.8686454899550902,4.7,2.22
2016-11-17,1.881815329176458,4.7,2.29
2016-11-18,1.894985168397826,4.7,2.34
2016-11-19,1.908155007619194,4.7,2.34
2016-11-20,1.9213248468405622,4.7,2.33
2016-11-21,1.93449468606193,4.7,2.33
2016-11-22,1.947664525283298,4.7,2.31
2016-11-23,1.9608343645046662,4.7,2.36
2016-11-24,1.9740042037260341,4.7,2.36
2016-11-25,1.987174042947402,4.7,2.36
2016-11-26,2.00034388216877,4.7,2.36
2016-11-27,2.013513721390138,4.7,2.32
2016-11-28,2.026683560611506,4.7,2.32
2016-11-29,2.0398533998328743,4.7,2.3
2016-11-30,2.053023239054242,4.7,2.37
2016-12-01,2.06619307827561,4.7,2.45
2016-12-02,2.079993421413314,4.7,2.4
2016-12-03,2.093793764551018,4.7,2.4
2016-12-04,2.1075941076887217,4.7,2.39
2016-12-05,2.1213944508264255,4.7,2.39
2016-12-06,2.1351947939641294,4.7,2.39
2016-12-07,2.148995137101833,4.7,2.34
2016-12-08,2.162795480239537,4.7,2.4
2016-12-09,2.1765958233772413,4.7,2.47
2016-12-10,2.190396166514945,4.7,2.47
2016-12-11,2.204196509652649,4.7,2.49
2016-12-12,2.217996852790353,4.7,2.49
2016-12-13,2.2317971959280567,4.7,2.48
2016-12-14,2.2455975390657605,4.7,2.54
2016-12-15,2.2593978822034644,4.7,2.6
2016-12-16,2.273198225341168,4.7,2.6
2016-12-17,2.286998568478872,4.7,2.6
2016-12-18,2.300798911616576,4.7,2.54
2016-12-19,2.3145992547542797,4.7,2.54
2016-12-20,2.3283995978919836,4.7,2.57
2016-12-21,2.3421999410296874,4.7,2.55
2016-12-22,2.3560002841673913,4.7,2.55
2016-12-23,2.3698006273050956,4.7,2.55
2016-12-24,2.3836009704427994,4.7,2.55
2016-12-25,2.3974013135805032,4.7,2.5599999999999996
2016-12-26,2.411201656718207,4.7,2.5599999999999996
2016-12-27,2.425001999855911,4.7,2.57
2016-12-28,2.4388023429936148,4.7,2.51
2016-12-29,2.4526026861313186,4.7,2.49
2016-12-30,2.4664030292690224,4.7,2.45
2016-12-31,2.4802033724067263,4.7,2.45
2017-01-01,2.49400371554443,4.7,2.45
2017-01-02,2.501433380984456,4.6967741935483875,2.45
2017-01-03,2.508863046424482,4.693548387096774,2.45
2017-01-04,2.5162927118645078,4.690322580645161,2.46
2017-01-05,2.523722377304533,4.687096774193549,2.37
2017-01-06,2.531152042744559,4.683870967741935,2.42
2017-01-07,2.538581708184585,4.680645161290323,2.42
2017-01-08,2.546011373624611,4.67741935483871,2.38
2017-01-09,2.5534410390646367,4.674193548387096,2.38
2017-01-10,2.5608707045046626,4.670967741935484,2.38
2017-01-11,2.568300369944688,4.667741935483871,2.38
2017-01-12,2.575730035384714,4.664516129032258,2.36
2017-01-13,2.58315970082474,4.661290322580645,2.4
2017-01-14,2.5905893662647657,4.658064516129032,2.4
2017-01-15,2.5980190317047915,4.654838709677419,2.365
2017-01-16,2.6054486971448174,4.651612903225806,2.365
2017-01-17,2.612878362584843,4.648387096774194,2.33
2017-01-18,2.6203080280248687,4.645161290322581,2.42
2017-01-19,2.6277376934648946,4.641935483870967,2.47
2017-01-20,2.6351673589049205,4.638709677419355,2.48
2017-01-21,2.6425970243449464,4.635483870967742,2.48
2017-01-22,2.6500266897849722,4.632258064516129,2.41
2017-01-23,2.6574563552249977,4.629032258064516,2.41
2017-01-24,2.6648860206650236,4.625806451612903,2.47
2017-01-25,2.6723156861050494,4.62258064516129,2.53
2017-01-26,2.6797453515450753,4.619354838709677,2.51
2017-01-27,2.687175016985101,4.616129032258065,2.49
2017-01-28,2.694604682425127,4.612903225806451,2.49
2017-01-29,2.7020343478651525,4.609677419354838,2.49
2017-01-30,2.7094640133051784,4.606451612903226,2.49
2017-01-31,2.7168936787452043,4.603225806451612,2.45
2017-02-01,2.72432334418523,4.6,2.48
2017-02-02,2.711519590168589,4.5928571428571425,2.48
2017-02-03,2.698715836151948,4.585714285714285,2.49
2017-02-04,2.685912082135307,4.578571428571428,2.49
2017-02-05,2.673108328118666,4.571428571428571,2.42
2017-02-06,2.6603045741020246,4.564285714285714,2.42
2017-02-07,2.6475008200853836,4.557142857142857,2.4
2017-02-08,2.6346970660687425,4.55,2.34
2017-02-09,2.6218933120521015,4.542857142857143,2.4
2017-02-10,2.6090895580354605,4.535714285714286,2.41
2017-02-11,2.5962858040188195,4.5285714285714285,2.41
2017-02-12,2.5834820500021785,4.521428571428571,2.43
2017-02-13,2.5706782959855374,4.514285714285714,2.43
2017-02-14,2.5578745419688964,4.507142857142857,2.47
2017-02-15,2.5450707879522554,4.5,2.51
2017-02-16,2.532267033935614,4.492857142857143,2.45
2017-02-17,2.519463279918973,4.485714285714286,2.42
2017-02-18,2.506659525902332,4.478571428571429,2.42
2017-02-19,2.493855771885691,4.4714285714285715,2.425
2017-02-20,2.48105201786905,4.464285714285714,2.425
2017-02-21,2.468248263852409,4.457142857142857,2.43
2017-02-22,2.455444509835768,4.45,2.42
2017-02-23,2.4426407558191268,4.442857142857143,2.38
2017-02-24,2.4298370018024857,4.435714285714286,2.31
2017-02-25,2.4170332477858443,4.428571428571429,2.31
2017-02-26,2.4042294937692033,4.421428571428572,2.36
2017-02-27,2.3914257397525622,4.414285714285715,2.36
2017-02-28,2.378621985735921,4.4071428571428575,2.36
2017-03-01,2.36581823171928,4.4,2.46
2017-03-02,2.3601275133290045,4.4,2.49
2017-03-03,2.3544367949387284,4.4,2.49
2017-03-04,2.3487460765484527,4.4,2.49
2017-03-05,2.343055358158177,4.4,2.49
2017-03-06,2.3373646397679013,4.4,2.49
2017-03-07,2.331673921377625,4.4,2.52
2017-03-08,2.3259832029873495,4.4,2.57
2017-03-09,2.320292484597074,4.4,2.6
2017-03-10,2.3146017662067977,4.4,2.58
2017-03-11,2.308911047816522,4.4,2.58
2017-03-12,2.3032203294262463,4.4,2.62
2017-03-13,2.29752961103597,4.4,2.62
2017-03-14,2.2918388926456945,4.4,2.6
2017-03-15,2.286148174255419,4.4,2.51
2017-03-16,2.280457455865143,4.4,2.53
2017-03-17,2.274766737474867,4.4,2.5
2017-03-18,2.2690760190845913,4.4,2.5
2017-03-19,2.2633853006943156,4.4,2.47
2017-03-20,2.2576945823040395,4.4,2.47
2017-03-21,2.252003863913764,4.4,2.43
2017-03-22,2.246313145523488,4.4,2.4
2017-03-23,2.2406224271332125,4.4,2.41
2017-03-24,2.2349317087429363,4.4,2.4
2017-03-25,2.2292409903526607,4.4,2.4
2017-03-26,2.223550271962385,4.4,2.38
2017-03-27,2.217859553572109,4.4,2.38
2017-03-28,2.212168835181833,4.4,2.42
2017-03-29,2.2064781167915575,4.4,2.39
2017-03-30,2.200787398401282,4.4,2.42
2017-03-31,2.1950966800110057,4.4,2.4
2017-04-01,2.18940596162073,4.4,2.4
2017-04-02,2.1786077864154065,4.4,2.35
2017-04-03,2.1678096112100835,4.4,2.35
2017-04-04,2.15701143600476,4.4,2.36
2017-04-05,2.1462132607994366,4.4,2.34
2017-04-06,2.135415085594113,4.4,2.34
2017-04-07,2.1246169103887897,4.4,2.38
2017-04-08,2.1138187351834667,4.4,2.38
2017-04-09,2.1030205599781433,4.4,2.37
2017-04-10,2.09222238477282,4.4,2.37
2017-04-11,2.081424209567497,4.4,2.32
2017-04-12,2.0706260343621734,4.4,2.28
2017-04-13,2.05982785915685,4.4,2.24
2017-04-14,2.0490296839515265,4.4,2.25
2017-04-15,2.038231508746203,4.4,2.25
2017-04-16,2.02743333354088,4.4,2.26
2017-04-17,2.0166351583355566,4.4,2.26
2017-04-18,2.005836983130233,4.4,2.18
2017-04-19,1.99503880792491,4.4,2.21
2017-04-20,1.9842406327195867,4.4,2.24
2017-04-21,1.9734424575142633,4.4,2.24
2017-04-22,1.9626442823089398,4.4,2.24
2017-04-23,1.9518461071036166,4.4,2.28
2017-04-24,1.9410479318982934,4.4,2.28
2017-04-25,1.93024975669297,4.4,2.35
2017-04-26,1.9194515814876465,4.4,2.32
2017-04-27,1.9086534062823233,4.4,2.3
2017-04-28,1.897855231077,4.4,2.29
2017-04-29,1.8870570558716766,4.4,2.29
2017-04-30,1.8762588806663532,4.4,2.33
2017-05-01,1.86546070546103,4.4,2.33
2017-05-02,1.8577035289157695,4.396774193548388,2.29
2017-05-03,1.8499463523705093,4.393548387096774,2.33
2017-05-04,1.8421891758252489,4.390322580645162,2.36
2017-05-05,1.8344319992799887,4.387096774193549,2.36
2017-05-06,1.8266748227347283,4.383870967741935,2.36
2017-05-07,1.818917646189468,4.380645161290323,2.39
2017-05-08,1.8111604696442076,4.37741935483871,2.39
2017-05-09,1.8034032930989474,4.374193548387097,2.42
2017-05-10,1.795646116553687,4.370967741935484,2.41
2017-05-11,1.7878889400084268,4.367741935483871,2.39
2017-05-12,1.7801317634631664,4.364516129032258,2.33
2017-05-13,1.7723745869179062,4.361290322580645,2.33
2017-05-14,1.7646174103726457,4.358064516129033,2.34
2017-05-15,1.7568602338273855,4.354838709677419,2.34
2017-05-16,1.7491030572821251,4.351612903225806,2.33
2017-05-17,1.741345880736865,4.348387096774194,2.22
2017-05-18,1.7335887041916045,4.345161290322581,2.23
2017-05-19,1.7258315276463443,4.341935483870968,2.23
2017-05-20,1.7180743511010839,4.338709677419355,2.23
2017-05-21,1.7103171745558237,4.335483870967742,2.25
2017-05-22,1.7025599980105632,4.332258064516129,2.25
2017-05-23,1.694802821465303,4.329032258064516,2.29
2017-05-24,1.6870456449200426,4.325806451612904,2.26
2017-05-25,1.6792884683747824,4.32258064516129,2.25
2017-05-26,1.671531291829522,4.319354838709677,2.25
2017-05-27,1.6637741152842618,4.316129032258065,2.25
2017-05-28,1.6560169387390014,4.312903225806451,2.23
2017-05-29,1.648259762193741,4.309677419354839,2.23
2017-05-30,1.6405025856484807,4.306451612903226,2.21
2017-05-31,1.6327454091032205,4.3032258064516125,2.21
2017-06-01,1.62498823255796,4.3,2.21
2017-06-02,1.6280977827599787,4.3,2.15
2017-06-03,1.6312073329619974,4.3,2.15
2017-06-04,1.634316883164016,4.3,2.18
2017-06-05,1.6374264333660347,4.3,2.18
2017-06-06,1.6405359835680535,4.3,2.14
2017-06-07,1.6436455337700722,4.3,2.18
2017-06-08,1.6467550839720908,4.3,2.19
2017-06-09,1.6498646341741094,4.3,2.21
2017-06-10,1.652974184376128,4.3,2.21
2017-06-11,1.6560837345781467,4.3,2.21
2017-06-12,1.6591932847801654,4.3,2.21
2017-06-13,1.662302834982184,4.3,2.21
2017-06-14,1.6654123851842026,4.3,2.15
2017-06-15,1.6685219353862213,4.3,2.16
2017-06-16,1.67163148558824,4.3,2.16
2017-06-17,1.6747410357902588,4.3,2.16
2017-06-18,1.6778505859922774,4.3,2.19
2017-06-19,1.680960136194296,4.3,2.19
2017-06-20,1.6840696863963147,4.3,2.16
2017-06-21,1.6871792365983334,4.3,2.16
2017-06-22,1.690288786800352,4.3,2.15
2017-06-23,1.6933983370023706,4.3,2.15
2017-06-24,1.6965078872043893,4.3,2.15
2017-06-25,1.699617437406408,4.3,2.14
2017-06-26,1.7027269876084268,4.3,2.14
2017-06-27,1.7058365378104454,4.3,2.21
2017-06-28,1.708946088012464,4.3,2.22
2017-06-29,1.7120556382144827,4.3,2.27
2017-06-30,1.7151651884165013,4.3,2.31
2017-07-01,1.71827473861852,4.3,2.31
2017-07-02,1.7249788353991322,4.3032258064516125,2.35
2017-07-03,1.7316829321797444,4.306451612903226,2.35
2017-07-04,1.7383870289603567,4.309677419354839,2.34
2017-07-05,1.745091125740969,4.312903225806451,2.33
2017-07-06,1.7517952225215812,4.316129032258065,2.37
2017-07-07,1.7584993193021936,4.319354838709677,2.39
2017-07-08,1.7652034160828058,4.32258064516129,2.39
2017-07-09,1.771907512863418,4.325806451612904,2.38
2017-07-10,1.7786116096440303,4.329032258064516,2.38
2017-07-11,1.7853157064246425,4.332258064516129,2.37
2017-07-12,1.7920198032052548,4.335483870967742,2.33
2017-07-13,1.798723899985867,4.338709677419355,2.35
2017-07-14,1.8054279967664792,4.341935483870968,2.33
2017-07-15,1.8121320935470915,4.345161290322581,2.33
2017-07-16,1.8188361903277037,4.348387096774194,2.31
2017-07-17,1.8255402871083162,4.351612903225806,2.31
2017-07-18,1.8322443838889284,4.354838709677419,2.27
2017-07-19,1.8389484806695406,4.358064516129033,2.27
2017-07-20,1.8456525774501529,4.361290322580645,2.27
2017-07-21,1.852356674230765,4.364516129032258,2.24
2017-07-22,1.8590607710113773,4.367741935483871,2.24
2017-07-23,1.8657648677919896,4.370967741935484,2.26
2017-07-24,1.8724689645726018,4.374193548387097,2.26
2017-07-25,1.879173061353214,4.37741935483871,2.33
2017-07-26,1.8858771581338263,4.380645161290323,2.29
2017-07-27,1.8925812549144387,4.383870967741935,2.32
2017-07-28,1.899285351695051,4.387096774193549,2.3
2017-07-29,1.9059894484756632,4.390322580645162,2.3
2017-07-30,1.9126935452562754,4.393548387096774,2.3
2017-07-31,1.9193976420368877,4.396774193548388,2.3
2017-08-01,1.9261017388175,4.4,2.26
2017-08-02,1.935372732811467,4.396774193548388,2.27
2017-08-03,1.9446437268054342,4.393548387096774,2.24
2017-08-04,1.9539147207994012,4.390322580645162,2.27
2017-08-05,1.9631857147933682,4.387096774193549,2.27
2017-08-06,1.9724567087873355,4.383870967741935,2.26
2017-08-07,1.9817277027813025,4.380645161290323,2.26
2017-08-08,1.9909986967752695,4.37741935483871,2.29
2017-08-09,2.0002696907692368,4.374193548387097,2.24
2017-08-10,2.009540684763204,4.370967741935484,2.2
2017-08-11,2.018811678757171,4.367741935483871,2.19
2017-08-12,2.028082672751138,4.364516129032258,2.19
2017-08-13,2.0373536667451053,4.361290322580645,2.22
2017-08-14,2.0466246607390723,4.358064516129033,2.22
2017-08-15,2.0558956547330394,4.354838709677419,2.27
2017-08-16,2.0651666487270064,4.351612903225806,2.23
2017-08-17,2.0744376427209734,4.348387096774194,2.19
2017-08-18,2.083708636714941,4.345161290322581,2.19
2017-08-19,2.092979630708908,4.341935483870968,2.19
2017-08-20,2.102250624702875,4.338709677419355,2.18
2017-08-21,2.111521618696842,4.335483870967742,2.18
2017-08-22,2.120792612690809,4.332258064516129,2.22
2017-08-23,2.130063606684776,4.329032258064516,2.17
2017-08-24,2.1393346006787435,4.325806451612904,2.19
2017-08-25,2.1486055946727105,4.32258064516129,2.17
2017-08-26,2.1578765886666775,4.319354838709677,2.17
2017-08-27,2.1671475826606446,4.316129032258065,2.16
2017-08-28,2.1764185766546116,4.312903225806451,2.16
2017-08-29,2.1856895706485786,4.309677419354839,2.13
2017-08-30,2.194960564642546,4.306451612903226,2.15
2017-08-31,2.204231558636513,4.3032258064516125,2.12
2017-09-01,2.21350255263048,4.3,2.16
2017-09-02,2.2069165831475934,4.296666666666667,2.16
2017-09-03,2.2003306136647067,4.293333333333333,2.115
2017-09-04,2.19374464418182,4.29,2.115
2017-09-05,2.1871586746989333,4.286666666666666,2.07
2017-09-06,2.1805727052160466,4.283333333333333,2.1
2017-09-07,2.17398673573316,4.28,2.05
2017-09-08,2.1674007662502732,4.276666666666666,2.06
2017-09-09,2.160814796767387,4.273333333333333,2.06
2017-09-10,2.1542288272845003,4.27,2.14
2017-09-11,2.1476428578016136,4.266666666666667,2.14
2017-09-12,2.141056888318727,4.263333333333334,2.17
2017-09-13,2.13447091883584,4.26,2.2
2017-09-14,2.1278849493529535,4.256666666666667,2.2
2017-09-15,2.1212989798700668,4.253333333333333,2.2
2017-09-16,2.11471301038718,4.25,2.2
2017-09-17,2.1081270409042934,4.246666666666667,2.23
2017-09-18,2.1015410714214067,4.243333333333333,2.23
2017-09-19,2.09495510193852,4.24,2.24
2017-09-20,2.0883691324556333,4.236666666666666,2.28
2017-09-21,2.0817831629727466,4.233333333333333,2.27
2017-09-22,2.07519719348986,4.23,2.26
2017-09-23,2.068611224006973,4.226666666666667,2.26
2017-09-24,2.0620252545240865,4.223333333333334,2.22
2017-09-25,2.0554392850412,4.22,2.22
2017-09-26,2.0488533155583135,4.216666666666667,2.24
2017-09-27,2.042267346075427,4.213333333333334,2.31
2017-09-28,2.03568137659254,4.21,2.31
2017-09-29,2.0290954071096534,4.206666666666667,2.33
2017-09-30,2.0225094376267667,4.203333333333333,2.33
2017-10-01,2.01592346814388,4.2,2.34
2017-10-02,2.0212335948003153,4.2,2.34
2017-10-03,2.026543721456751,4.2,2.33
2017-10-04,2.0318538481131863,4.2,2.33
2017-10-05,2.037163974769622,4.2,2.35
2017-10-06,2.0424741014260572,4.2,2.37
2017-10-07,2.047784228082493,4.2,2.37
2017-10-08,2.053094354738928,4.2,2.3600000000000003
2017-10-09,2.058404481395364,4.2,2.3600000000000003
2017-10-10,2.063714608051799,4.2,2.35
2017-10-11,2.069024734708235,4.2,2.35
2017-10-12,2.07433486136467,4.2,2.33
2017-10-13,2.079644988021106,4.2,2.28
2017-10-14,2.084955114677541,4.2,2.28
2017-10-15,2.090265241333977,4.2,2.3
2017-10-16,2.095575367990412,4.2,2.3
2017-10-17,2.100885494646848,4.2,2.3
2017-10-18,2.106195621303283,4.2,2.34
2017-10-19,2.111505747959719,4.2,2.33
2017-10-20,2.116815874616154,4.2,2.39
2017-10-21,2.1221260012725898,4.2,2.39
2017-10-22,2.127436127929025,4.2,2.38
2017-10-23,2.1327462545854607,4.2,2.38
2017-10-24,2.138056381241896,4.2,2.42
2017-10-25,2.1433665078983317,4.2,2.44
2017-10-26,2.148676634554767,4.2,2.46
2017-10-27,2.1539867612112027,4.2,2.42
2017-10-28,2.159296887867638,4.2,2.42
2017-10-29,2.1646070145240737,4.2,2.37
2017-10-30,2.169917141180509,4.2,2.37
2017-10-31,2.175227267836944,4.2,2.38
2017-11-01,2.18053739449338,4.2,2.37
2017-11-02,2.1775834167092967,4.196666666666667,2.35
2017-11-03,2.1746294389252134,4.193333333333333,2.34
2017-11-04,2.1716754611411297,4.19,2.34
2017-11-05,2.1687214833570465,4.1866666666666665,2.32
2017-11-06,2.1657675055729633,4.183333333333334,2.32
2017-11-07,2.16281352778888,4.18,2.32
2017-11-08,2.159859550004797,4.176666666666667,2.32
2017-11-09,2.156905572220713,4.173333333333334,2.33
2017-11-10,2.15395159443663,4.17,2.4
2017-11-11,2.1509976166525466,4.166666666666667,2.4
2017-11-12,2.1480436388684634,4.163333333333333,2.4
2017-11-13,2.14508966108438,4.16,2.4
2017-11-14,2.1421356833002965,4.156666666666666,2.38
2017-11-15,2.1391817055162132,4.153333333333333,2.33
2017-11-16,2.13622772773213,4.15,2.37
2017-11-17,2.1332737499480467,4.1466666666666665,2.35
2017-11-18,2.1303197721639635,4.1433333333333335,2.35
2017-11-19,2.12736579437988,4.14,2.37
2017-11-20,2.1244118165957966,4.136666666666667,2.37
2017-11-21,2.1214578388117133,4.133333333333333,2.36
2017-11-22,2.11850386102763,4.13,2.32
2017-11-23,2.115549883243547,4.126666666666666,2.33
2017-11-24,2.112595905459463,4.123333333333333,2.34
2017-11-25,2.10964192767538,4.12,2.34
2017-11-26,2.1066879498912967,4.116666666666666,2.32
2017-11-27,2.1037339721072135,4.113333333333333,2.32
2017-11-28,2.1007799943231302,4.109999999999999,2.34
2017-11-29,2.0978260165390465,4.1066666666666665,2.37
2017-11-30,2.0948720387549633,4.103333333333333,2.42
2017-12-01,2.09191806097088,4.1,2.37
2017-12-02,2.0903138546694486,4.096774193548387,2.37
2017-12-03,2.0887096483680176,4.0935483870967735,2.37
2017-12-04,2.087105442066586,4.090322580645161,2.37
2017-12-05,2.085501235765155,4.087096774193548,2.36
2017-12-06,2.083897029463724,4.083870967741936,2.33
2017-12-07,2.0822928231622924,4.080645161290322,2.37
2017-12-08,2.080688616860861,4.077419354838709,2.38
2017-12-09,2.07908441055943,4.074193548387097,2.38
2017-12-10,2.0774802042579985,4.070967741935483,2.39
2017-12-11,2.075875997956567,4.067741935483871,2.39
2017-12-12,2.074271791655136,4.064516129032258,2.4
2017-12-13,2.0726675853537047,4.061290322580645,2.36
2017-12-14,2.0710633790522732,4.058064516129032,2.35
2017-12-15,2.0694591727508422,4.054838709677419,2.35
2017-12-16,2.067854966449411,4.051612903225807,2.35
2017-12-17,2.0662507601479794,4.048387096774193,2.39
2017-12-18,2.064646553846548,4.04516129032258,2.39
2017-12-19,2.063042347545117,4.041935483870968,2.46
2017-12-20,2.0614381412436855,4.038709677419354,2.49
2017-12-21,2.059833934942254,4.035483870967742,2.48
2017-12-22,2.058229728640823,4.032258064516129,2.48
2017-12-23,2.0566255223393917,4.029032258064516,2.48
2017-12-24,2.0550213160379602,4.025806451612903,2.475
2017-12-25,2.0534171097365292,4.02258064516129,2.475
2017-12-26,2.051812903435098,4.019354838709678,2.47
2017-12-27,2.0502086971336664,4.016129032258064,2.42
2017-12-28,2.0486044908322354,4.012903225806451,2.43
2017-12-29,2.047000284530804,4.009677419354839,2.4
2017-12-30,2.0453960782293725,4.006451612903226,2.4
2017-12-31,2.0437918719279415,4.003225806451613,2.4299999999999997
2018-01-01,2.04218766562651,4.0,2.4299999999999997
2018-01-02,2.0464756960336543,4.003225806451613,2.46
2018-01-03,2.0507637264407985,4.006451612903226,2.44
2018-01-04,2.0550517568479427,4.009677419354839,2.46
2018-01-05,2.059339787255087,4.012903225806451,2.47
2018-01-06,2.063627817662231,4.016129032258064,2.47
2018-01-07,2.0679158480693753,4.019354838709678,2.49
2018-01-08,2.0722038784765195,4.02258064516129,2.49
2018-01-09,2.0764919088836638,4.025806451612903,2.55
2018-01-10,2.080779939290808,4.029032258064516,2.55
2018-01-11,2.085067969697952,4.032258064516129,2.54
2018-01-12,2.0893560001050964,4.035483870967742,2.55
2018-01-13,2.0936440305122406,4.038709677419354,2.55
2018-01-14,2.097932060919385,4.041935483870968,2.545
2018-01-15,2.102220091326529,4.04516129032258,2.545
2018-01-16,2.1065081217336727,4.048387096774193,2.54
2018-01-17,2.110796152140817,4.051612903225807,2.57
2018-01-18,2.115084182547961,4.054838709677419,2.62
2018-01-19,2.1193722129551054,4.058064516129032,2.64
2018-01-20,2.1236602433622496,4.061290322580645,2.64
2018-01-21,2.1279482737693938,4.064516129032258,2.66
2018-01-22,2.132236304176538,4.067741935483871,2.66
2018-01-23,2.136524334583682,4.070967741935483,2.63
2018-01-24,2.1408123649908264,4.074193548387097,2.65
2018-01-25,2.1451003953979706,4.077419354838709,2.63
2018-01-26,2.149388425805115,4.080645161290322,2.66
2018-01-27,2.153676456212259,4.083870967741936,2.66
2018-01-28,2.157964486619403,4.087096774193548,2.7
2018-01-29,2.1622525170265474,4.090322580645161,2.7
2018-01-30,2.1665405474336916,4.0935483870967735,2.73
2018-01-31,2.170828577840836,4.096774193548387,2.72
2018-02-01,2.17511660824798,4.1,2.78
2018-02-02,2.1803396387969376,4.0964285714285715,2.84
2018-02-03,2.185562669345895,4.0928571428571425,2.84
2018-02-04,2.1907856998948527,4.0892857142857135,2.77
2018-02-05,2.19600873044381,4.085714285714285,2.77
2018-02-06,2.2012317609927674,4.082142857142857,2.79
2018-02-07,2.206454791541725,4.078571428571428,2.84
2018-02-08,2.2116778220906825,4.074999999999999,2.85
2018-02-09,2.21690085263964,4.071428571428571,2.83
2018-02-10,2.2221238831885977,4.067857142857143,2.83
2018-02-11,2.2273469137375552,4.064285714285714,2.86
2018-02-12,2.2325699442865123,4.060714285714285,2.86
2018-02-13,2.23779297483547,4.057142857142857,2.83
2018-02-14,2.2430160053844275,4.053571428571429,2.91
2018-02-15,2.248239035933385,4.05,2.9
2018-02-16,2.2534620664823426,4.046428571428571,2.87
2018-02-17,2.2586850970313,4.042857142857143,2.87
2018-02-18,2.2639081275802577,4.039285714285715,2.875
2018-02-19,2.269131158129215,4.035714285714286,2.875
2018-02-20,2.2743541886781724,4.032142857142857,2.88
2018-02-21,2.27957721922713,4.0285714285714285,2.94
2018-02-22,2.2848002497760875,4.025,2.92
2018-02-23,2.290023280325045,4.021428571428571,2.88
2018-02-24,2.2952463108740027,4.017857142857142,2.88
2018-02-25,2.3004693414229602,4.014285714285714,2.86
2018-02-26,2.3056923719719173,4.010714285714286,2.86
2018-02-27,2.310915402520875,4.007142857142857,2.9
2018-02-28,2.3161384330698325,4.003571428571428,2.87
2018-03-01,2.32136146361879,4.0,2.81
2018-03-02,2.324115524988005,4.0,2.86
2018-03-03,2.3268695863572204,4.0,2.86
2018-03-04,2.3296236477264354,4.0,2.88
2018-03-05,2.332377709095651,4.0,2.88
2018-03-06,2.3351317704648658,4.0,2.88
2018-03-07,2.337885831834081,4.0,2.89
2018-03-08,2.340639893203296,4.0,2.86
2018-03-09,2.3433939545725115,4.0,2.9
2018-03-10,2.3461480159417265,4.0,2.9
2018-03-11,2.348902077310942,4.0,2.87
2018-03-12,2.351656138680157,4.0,2.87
2018-03-13,2.354410200049372,4.0,2.84
2018-03-14,2.3571642614185873,4.0,2.81
2018-03-15,2.3599183227878022,4.0,2.82
